source_id,fishery_name,river_label,block,crc_areas,tier,mode_source,location_source,notes,area_coverage
CRC_only,Kalama River Modrow Bridge to upper salmon hatchery - no creel survey,Kalama River (Modrow Bridge to upper salmon hatchery),ColumbiaLower,603,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program. Split 2026-08-29 from the combined Kalama row - see the 604 row's note",standard
CRC_only,Kalama River upper salmon hatchery upstream - no creel survey,Kalama River (upper salmon hatchery upstream),ColumbiaLower,602,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program. Split 2026-08-29 from the combined Kalama row - see the 604 row's note. Per Evan (2026-08-29): always closed to salmon",standard
CRC_only,Salmon Creek (Clark Co) - no creel survey,Salmon Creek (Clark Co),ColumbiaLower,635,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,no creel/interview program,standard
CRC_only,Little Washougal River - no creel survey,Little Washougal River,ColumbiaLower,661,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,no creel/interview program,standard
CRC_only,Washougal River - no creel survey,Washougal River,ColumbiaLower,665|667|668,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program; West Fork, mainstem, and above-County-Line-Access reaches combined",standard
CRC_only,Skamokawa Creek - no creel survey,Skamokawa Creek,ColumbiaLower,638,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,no creel/interview program,standard
CRC_only,Wind River - no creel survey,Wind River,ColumbiaMiddle,677|679|680,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program; above, at, and below Shipherd Falls reaches combined. 679 (Hwy. 14 to Shipherd Falls) added 2026-08-29 - was missing from this row entirely, found via photo cross-check against the official 2025-26 WDFW catch record card codes page. Not split into its own row (unlike the Cowlitz/Kalama/Elochoman splits done the same day) for lack of any evidence its season status differs from 677/680 - revisit if that changes",standard
CRC_only,Entiat River - no creel survey,Entiat River,ColumbiaUpper,586,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia district total now covers this area for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only - apply_p2()/covered_unpartitioned already exclude this area for those years; this row would only ever fire outside that window",standard
CRC_only,Methow River - no creel survey,Methow River,ColumbiaUpper,621,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program; Chad Jackson's (R2) 2026-08-27 Upper Columbia total does NOT list Methow among its covered tributaries (see the R2_external rows above) - left ACTIVE and still eligible for independent P2 expansion. Whether Chad's number secretly includes Methow trips anyway is an open gap in _22_status_and_gaps.qmd; if confirmed included, this row should be marked stale like its neighbors to avoid double-counting",standard
CRC_only,Okanogan River - no creel survey,Okanogan River,ColumbiaUpper,627,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia district total now covers this area for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only - apply_p2()/covered_unpartitioned already exclude this area for those years; this row would only ever fire outside that window",standard
CRC_only,Similkameen River - no creel survey,Similkameen River,ColumbiaUpper,629,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia district total now covers this area for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only - apply_p2()/covered_unpartitioned already exclude this area for those years; this row would only ever fire outside that window",standard
CRC_only,Lake Wenatchee - no creel survey,Lake Wenatchee,ColumbiaUpper,670,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia total now covers this area for 2022-2025 via the R2_external rows above - Chad's footnote explicitly names Lake Wenatchee. This is the same area previously excluded from P2 entirely by the harvest-scale guardrail (max_target_harvest_multiple in pst_p2_block_ratio.R); the R2_external total sidesteps that guardrail rather than resolving it, since it isn't a ratio-based extrapolation. Left in place as a harmless fallback only",standard
CRC_only,Icicle Creek - no creel survey,Icicle Creek,ColumbiaUpper,672,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia district total now covers this area for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only - apply_p2()/covered_unpartitioned already exclude this area for those years; this row would only ever fire outside that window",standard
CRC_only,Wenatchee River - no creel survey,Wenatchee River,ColumbiaUpper,674,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: Chad Jackson's (R2) combined Upper Columbia district total now covers this area for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only - apply_p2()/covered_unpartitioned already exclude this area for those years; this row would only ever fire outside that window",standard
R1_external,Snake River fall Chinook 2023,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,"Jeremy Trump's R1 annual summary gives a single whole-river trip total per species-year (boat/shore split, no guided/unguided, no per-CRC-area breakdown - crc_area is NA in district_creel_summary.csv). Combined here across all six Snake R. System CRC areas so P2 does not also try to ratio-expand them individually and double-count against this real total. Per Jeremy (2026-08-20): the creel covers specific open zones, not whole CRC areas - spring Chinook covers a portion of 640 and 644, fall Chinook a portion of 644 and 648; areas 642, 646, 650 have no creel presence in either season. Confirmed clean, not a mismatch: the creel covers all open water completely, and harvest can only occur where fishing is legally open, so CRC harvest for 640/644 (spring) or 644/648 (fall) reflects the same water the creel covers - closed portions of the CRC area produce no harvest to miss. The remaining limitation is narrower than a spatial gap: Jeremy's total is one combined number per season across whichever areas were open that season (640+644 for spring, 644+648 for fall), not split area-by-area, so a season-specific trips/CRC-harvest ratio using the matching combined area harvest is a clean quantity in principle - not yet computed as a real ColumbiaSnake donor pair, still covered_unpartitioned/columbia_pooled pending that build. 642/646/650 remain genuinely uncovered by any creel, in any season.",covered_unpartitioned
R1_external,Snake River fall Chinook 2024,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,see the fall Chinook 2023 row above for the full explanation,covered_unpartitioned
R1_external,Snake River spring Chinook 2022,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,see the fall Chinook 2023 row above for the full explanation,covered_unpartitioned
R1_external,Snake River spring Chinook 2023,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,see the fall Chinook 2023 row above for the full explanation,covered_unpartitioned
R1_external,Snake River spring Chinook 2024,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,see the fall Chinook 2023 row above for the full explanation,covered_unpartitioned
R1_external,Snake River spring Chinook 2025,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,see the fall Chinook 2023 row above for the full explanation,covered_unpartitioned
R1_external,Snake River fall Chinook 2025,Snake River,ColumbiaSnake,640|642|644|646|648|650,P1,UNAVAILABLE,boat_shore_split,"Added 2026-08-20 with the Jeremy Trump / Mike Gembala data refresh - Fall CH 2025 was a blank row in the original file (no crosswalk row needed) and is now populated (5023 boat / 87 shore). See the fall Chinook 2023 row above for the full explanation",covered_unpartitioned
ColumbiaMainstem,Columbia Mainstem - Buoy 10 / below Bonneville - out of scope,Columbia Mainstem Lower,ColumbiaMainstem,519|521,OUT_OF_SCOPE,UNAVAILABLE,UNAVAILABLE,"out of scope for delivery - consultant-supplied via ODFW (see README). Filtered at crosswalk load; kept here for documentation only, per the pipeline registry's stated intent",standard
ColumbiaMainstem,Columbia Mainstem - Bonneville to McNary - out of scope,Columbia Mainstem Middle,ColumbiaMainstem,527|529|531,OUT_OF_SCOPE,UNAVAILABLE,UNAVAILABLE,"out of scope for delivery - consultant-supplied via ODFW (see README). Filtered at crosswalk load; kept here for documentation only, per the pipeline registry's stated intent",standard
CRC_only,Columbia River Priest Rapids to Chief Joseph Dam - no creel survey,Columbia River (above McNary),ColumbiaUpper,537|539|541|543|545,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"STALE as of 2026-08-28: split off 2026-08-28 from the former 7-area 'Priest Rapids to Grand Coulee' row (547|549 kept separately below, still active) because per crc_area_lut.csv these 5 areas run Priest Rapids Dam-to-Chief Joseph Dam exactly - the same boundary named in Chad Jackson's (R2) 2026-08-27 Upper Columbia total, which now covers this mainstem stretch for 2022-2025 via the R2_external rows above. Left in place as a harmless fallback only",standard
CRC_only,Columbia River Chief Joseph Dam to Grand Coulee (Roosevelt Lake) - no creel survey,Columbia River (above McNary),ColumbiaUpper,547|549,NO_SURVEY,UNAVAILABLE,UNAVAILABLE,"no creel/interview program; these 2 CRC areas (547 and 549/Roosevelt Lake) are mainstem-shaped but geographically above McNary, same in-scope Upper Columbia district as Hanford Reach/McNary/Wenatchee - not covered by the README out-of-scope list (Buoy 10/LCR/Bonneville-McNary only). Reclassified from ColumbiaMainstem to ColumbiaUpper/CRC_only; was incorrectly excluded by pattern-matching on mainstem-shaped reach names rather than the actual scope boundary. Split off 2026-08-28 from the former 7-area row: this stretch is ABOVE Chief Joseph Dam, outside the boundary Chad Jackson's (R2) 2026-08-27 Upper Columbia total explicitly claims (Priest Rapids-to-Chief-Joseph only) - remains active, uncovered, still pending outreach",standard
R4_external,Green-Duwamish salmon 2022,Green-Duwamish,PugetSound,746,P1,UNAVAILABLE,boat_shore_split,"Nathanael Overman's (R4) raw interviews + effort-estimate workbooks, received 2026-08-20. Unlike R1/R3, R4 does not supply a finished trip total: total_trips_est is derived here as R4's own ANGLER HOURS effort estimate divided by mean trip length computed from R4's raw creel interviews (completed trips only, pooled across the full year). The workbook's own ANGLERS block is a cross-check only, not the source of total_trips_est - see ingest_green_duwamish() in district_creel_ingestion.R. Single CRC area (746, not composite), so no area-partition problem the way Hanford/Snake have",standard
R4_external,Green-Duwamish salmon 2023,Green-Duwamish,PugetSound,746,P1,UNAVAILABLE,boat_shore_split,see the 2022 row above for the full explanation,standard
R4_external,Green-Duwamish salmon 2024,Green-Duwamish,PugetSound,746,P1,UNAVAILABLE,boat_shore_split,see the 2022 row above for the full explanation,standard
R4_external,Green-Duwamish salmon 2025,Green-Duwamish,PugetSound,746,P1,UNAVAILABLE,boat_shore_split,"see the 2022 row above for the full explanation. 2025 additionally pools two raw-interview sheets (Aug20-Oct31 and Nov1-Dec31, the latter affected by a 100-year flood per the source workbook's own notes) into one annual trip-length estimate rather than keeping them period-specific",standard
creel_pe,Cascade spring Chinook 2022,Cascade,PugetSound,826,P1,interview_prop,design_stratum,"same river/area as the existing Cascade fall salmon rows (826) - added to close a creel_pe crosswalk gap surfaced by pst_fw_angler_trips_assembly.R",standard
creel_pe,Cascade spring Chinook 2023,Cascade,PugetSound,826,P1,interview_prop,design_stratum,"same river/area as the existing Cascade fall salmon rows (826) - added to close a creel_pe crosswalk gap surfaced by pst_fw_angler_trips_assembly.R",standard
creel_pe,Cascade spring Chinook 2024,Cascade,PugetSound,826,P1,interview_prop,design_stratum,"same river/area as the existing Cascade fall salmon rows (826) - added to close a creel_pe crosswalk gap surfaced by pst_fw_angler_trips_assembly.R",standard
creel_pe,Nooksack spring Chinook 2022,Nooksack North Fork,PugetSound,790,P1,interview_prop,design_stratum,"CORRECTED 2026-08-21 (per Evan): originally mapped to Nooksack/794 on the wrong assumption that same river name means same reach. Nooksack spring Chinook only occurs in the North Fork Nooksack (790) -- a physically distinct reach from Nooksack fall salmon's chum-focused mainstem creel (Nooksack/794, sparse but ran full-length Nov in some years). The two fishery_names are different creel programs in different reaches, not the same survey under different labels.",standard
creel_pe,Quillayute spring chinook 2025,Quillayute,WACoast,398|400|402|404|406,P1,interview_prop,design_stratum,"same river/area as the existing Quillayute fall salmon rows (398|400|402|404|406) - added to close a creel_pe crosswalk gap surfaced by pst_fw_angler_trips_assembly.R",standard
creel_pe,Skagit spring Chinook 2022 lower,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): lower Skagit spring Chinook is CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit spring Chinook 2022 upper,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): upper Skagit spring Chinook is CRC area 830; Cascade spring Chinook 2022 has its own distinct crosswalk row (826), so not combined here",standard
creel_pe,Skagit spring Chinook 2023 lower,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): lower Skagit spring Chinook is CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit spring Chinook 2023 upper,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): upper Skagit spring Chinook is CRC area 830; Cascade spring Chinook 2023 has its own distinct crosswalk row (826), so not combined here",standard
creel_pe,Skagit spring Chinook 2024 lower,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): lower Skagit spring Chinook is CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit spring Chinook 2024 upper,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): upper Skagit spring Chinook is CRC area 830; Cascade spring Chinook 2024 has its own distinct crosswalk row (826), so not combined here",standard
creel_pe,Skagit spring Chinook 2025 upper,Skagit,PugetSound,826|830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): upper Skagit spring Chinook is CRC area 830 combined with Cascade's CRC area (826) -- 2025 has no distinct Cascade spring Chinook fishery, so Cascade's harvest/effort for that year is folded into this row instead",standard
creel_pe,Skagit summer sockeye 2022,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit summer sockeye 2023,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit summer sockeye 2024,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skagit summer sockeye 2025,Skagit,PugetSound,830,P1,interview_prop,design_stratum,"per Evan (2026-08-21): CRC area 830, same as the existing Skagit fall salmon rows",standard
creel_pe,Skykomish summer Chinook 2023,Skykomish,PugetSound,844,P1,interview_prop,design_stratum,"per Evan (2026-08-21): Skykomish River below forks (844); crc_area_lut.csv also has North Fork (846) and South Fork (848), not used here",standard
creel_pe,Skykomish summer Chinook and gamefish 2022,Skykomish,PugetSound,844,P1,interview_prop,design_stratum,"per Evan (2026-08-21): Skykomish River below forks (844); crc_area_lut.csv also has North Fork (846) and South Fork (848), not used here. Mixed-target survey (Chinook + gamefish), not excluded by the winter/summer gamefish name filter",standard
creel_pe,Skykomish summer Chinook and gamefish 2025,Skykomish,PugetSound,844,P1,interview_prop,design_stratum,"per Evan (2026-08-21): Skykomish River below forks (844); crc_area_lut.csv also has North Fork (846) and South Fork (848), not used here. Mixed-target survey (Chinook + gamefish), not excluded by the winter/summer gamefish name filter",standard
